step,context,action,reward1,reward2,alpha
195,[-30121.518  49980.12 ],[0.4523568],0.275191549851626,1.472821689585011,
196,[-38810.11   15922.412],[0.28309774],0.31086493916325053,1.6948024652341482,
197,[-10364.943  13129.035],[0.11603508],0.3805049085947809,2.151572343605352,
198,[25543.127 38705.465],[0.06401739],0.5777178263137169,4.54132900357036,
199,[-19883.598  15144.231],[0.17538542],0.07696359182584572,0.09450643020677521,
200,[-23716.107  10243.396],[0.17009361],0.3536554484378869,1.9848748872242896,
201,[ -467.20883 32406.33   ],[0.16362461],0.424701349107868,2.8442114656190864,
202,[-26172.416  43582.14 ],[0.3766744],0.2345017134835135,1.0261825338723392,
203,[-44514.77   28918.957],[0.40201032],0.23858634987147376,1.0773420879202253,
204,[-49698.     12767.634],[0.3294433],0.30796179304510796,1.7182115999472314,
205,[-14004.388  13770.592],[0.13793893],0.233575869431413,0.8331233558035983,
206,[-20946.584  34004.676],[0.2843902],0.3052058796162616,1.6344518608889775,
207,[-17360.068  20746.037],[0.19118825],0.3690937381104153,2.211370048200453,
208,[-28584.879  24569.07 ],[0.27405354],0.28976965100292007,1.4635179711240747,
209,[-31975.236  34839.914],[0.35683408],0.33723407403088124,2.0940668028467266,
210,[-40156.242  22007.652],[0.32783556],0.21741686399273874,0.8562344661867212,
211,[12066.269 25800.148],[0.06735664],0.4209019156908658,2.4287506269091224,
212,[-38408.03  -15347.546],[0.11389498],0.3641084872428909,1.9653852105475953,
213,[-43345.203  33354.17 ],[0.42525315],0.3219203706014633,1.9848679470841097,
214,[-36500.21    -5736.2705],[0.15285018],0.4077086769575886,2.5874079555590663,
215,[-37656.266  22853.994],[0.3177896],0.159207751737174,0.45536249688349606,
216,[-9857.214  3081.374],[0.06341867],0.4290674483164389,2.502434214430466,
217,[-46937.086 -14102.047],[0.16399315],0.16789008071442,0.44442652676837807,
218,[-37196.668  40317.375],[0.4315997],0.28281988994599006,1.5388422815087766,
219,[-31896.383  31582.502],[0.3357917],0.2996302730625987,1.6328897664352615,
220,[-44125.258  17709.45 ],[0.32574904],0.24535251902222466,1.0890562325084057,
221,[-7974.8784 43804.992 ],[0.2663582],0.20242959296341526,0.7101700335546607,
222,[-24195.844  14348.158],[0.19374749],0.28407920783029433,1.3128399099208705,
223,[-8443.7   27649.418],[0.18087451],0.26052852589521497,1.089062921272477,
224,[-29692.451  39860.355],[0.37521437],0.269594997574781,1.3552800078409128,
225,[-7367.2876 27293.924 ],[0.17363909],0.30973690023510103,1.5295420675085178,
226,[-38367.527  20342.416],[0.3066524],0.28337476104213283,1.4330659451996557,
227,[-34081.44  37549.83],[0.38927495],0.28366082140264104,1.5123734803219346,
228,[20337.26  43522.945],[0.11450947],0.37058588541142484,2.0371810130960992,
229,[-18510.012  30608.588],[0.25176176],0.3421739507320224,2.006377320948148,
230,[-33204.62    8948.705],[0.21306334],0.25564141504852406,1.084114499681794,
231,[-29954.07     5466.8296],[0.17733566],0.27433173520657,1.2040714619535409,
232,[-22447.998 -12078.354],[0.05061574],0.5059330601334174,3.3842333044486717,
233,[-28550.5   48810.88],[0.43060645],0.2469323393255117,1.1714628235874307,
234,[15939.652 42622.113],[0.13222787],0.3450144433697922,1.8076786620540881,
235,[-37949.613 -26734.912],[0.05461778],0.5487802576040303,4.016184687663966,
236,[-45157.74  -12925.802],[0.1608575],0.07932003910425173,0.09917465710692853,
237,[-28416.146  27480.367],[0.28988656],0.3106034236765084,1.7018561781738486,
238,[-25481.748    6653.5205],[0.16011213],0.3488444462704094,1.9121672408238926,
239,[-46579.016  46448.023],[0.5674382],0.5085607853892726,5.297572193339854,
240,[-38402.727  12078.964],[0.2589349],0.25051029765674404,1.0809416031965005,
241,[-10096.222  14811.333],[0.12325853],0.3370948827212666,1.704586097675388,
242,[-48011.53   45946.004],[0.57572126],0.5490113660816657,6.188768228828915,
243,[-21433.53   13370.572],[0.17428946],0.25028005140828413,1.0000370023914866,
244,[-30243.807  18572.639],[0.24954142],0.2736528164487392,1.280964011910154,
245,[-44241.656  24446.252],[0.36943483],0.27331397807307944,1.3871733762523455,
246,[-16899.613  45087.027],[0.32653993],0.29375075556173835,1.5620294852220644,
247,[-33282.6   32887.68],[0.3527469],0.32446180011269965,1.9379948852033968,
248,[-22800.646    6740.0854],[0.14662276],0.3988521075846237,2.459919252227167,
249,[-34374.79   39346.793],[0.40390992],0.27709663111477195,1.4553961345277893,
250,[-47644.9   11906.16],[0.3116787],0.2930210940709457,1.5389616349544624,
251,[-34338.18   24417.523],[0.30689964],0.29137842706569234,1.5164165988126335,
252,[-27022.941  39834.83 ],[0.3573668],0.28919420900489995,1.5422146010657258,
253,[-31173.203  19499.523],[0.26017132],0.19893030297744754,0.6831336147756432,
254,[-46186.387    6267.9053],[0.27034414],0.23207772665523552,0.9369746858467296,
255,[-50513.48  -32379.416],[0.08950452],0.3077452984282394,1.350339984528761,
256,[-33449.906  38698.973],[0.39291477],0.26870048315655043,1.3594071653016961,
257,[-16798.625  25128.082],[0.2120901],0.2854328901089926,1.3478438144949487,
258,[-6031.718  9728.215],[0.07751288],0.33680999619711194,1.586915955942518,
259,[-35383.26  34092.78],[0.3745744],0.2990054430068333,1.6654101654279494,
260,[-20154.31   43882.387],[0.3392844],0.30197536973039174,1.6599260673273528,
261,[-48581.89   18142.195],[0.3564455],0.3013177479337284,1.6742536233579455,
262,[  756.11884 35815.56   ],[0.17527016],0.3518811296731296,1.9774918956686036,
263,[-4450.3315 23901.227 ],[0.1407723],0.3191503978005747,1.5646386474981844,
264,[-28691.666  41614.543],[0.3804079],0.2294706294005737,0.9850378201482909,
265,[-20471.34    5328.852],[0.1277587],0.3440022948389827,1.784937330409435,
266,[-25662.04   19321.988],[0.22826268],0.3197143789642725,1.716786969721482,
267,[-38856.055    2260.7988],[0.20820487],0.4085974126399407,2.7522148715619976,
268,[-11863.147  33582.406],[0.2308397],0.30146190303421216,1.5302301091068524,
269,[-47218.43    11303.0205],[0.30535603],0.32562904668539927,1.8890344860752832,
270,[-25768.445      -99.76524],[0.12710562],0.33761677328952544,1.7205014336948765,
271,[-43700.8    11640.942],[0.28669697],0.2959884065885649,1.540386788230657,
272,[15786.087 29274.158],[0.06599429],0.48155443521626046,3.1709212721283344,
273,[-45328.42   41417.684],[0.50870216],0.22874756415887837,1.044131217812007,
274,[-45364.562  43237.94 ],[0.5263959],0.2575206762865661,1.3333724757659673,
275,[-28090.494   9126.261],[0.18667899],0.31347945299479857,1.5863438057761543,
276,[-39308.457    5369.2705],[0.22700176],0.2823816324857051,1.337217078081149,
277,[-4287.986 33509.76 ],[0.18934257],0.41478196940811957,2.7853365292450376,
278,[-40194.41   23763.656],[0.33887056],0.2816161312584554,1.4442391147815021,
279,[-39066.73  -20524.594],[0.09146626],0.1711670613615986,0.41887556767812867,
280,[-30819.564  44896.97 ],[0.41813084],0.30421449787922034,1.7677361326394023,
281,[-21222.818  37655.79 ],[0.3076264],0.2944677187162397,1.5480748945560674,
282,[-49363.652  -6946.336],[0.21461107],0.18591760605386448,0.5737410265895979,
283,[20246.076 38464.176],[0.08928872],0.4969429215262768,3.5219890614582363,
284,[-38317.32  -22974.707],[0.07541792],0.3577344337980282,1.781338713435167,
285,[-5115.653 40375.695],[0.23120622],0.2453232850684298,1.0131157025135527,
286,[-47277.363  21445.912],[0.3696985],0.2652097014654466,1.3056611658388524,
287,[-47606.547  18177.924],[0.35039735],0.2996008124330543,1.6490633285106255,
288,[-40721.223  37945.926],[0.44075748],0.1291638286964266,0.32185203484564234,
289,[-12863.097  36997.402],[0.25554636],0.06493372516602089,0.07227401858900713,
290,[-27973.512  13005.436],[0.206976],0.2741276645703089,1.2382495129328452,
291,[-32469.934  33229.53 ],[0.34965464],0.3360911363013808,2.073731699365784,
292,[ -254.4216 20965.371 ],[0.10458037],0.3988146034840983,2.325434061812156,
293,[-47346.41   22454.898],[0.3769158],0.26012480705068974,1.262810429467909,
294,[-26799.145  42252.293],[0.37199685],0.2215955623119591,0.9125617741810349,
295,[ 7959.048 36820.652],[0.14346807],0.2536134174946212,0.9915795171319949,
296,[-2517.7883 48335.25  ],[0.26086617],0.3140372914597901,1.7022381261584651,
297,[-48146.52   22186.502],[0.3805015],0.26049151152610045,1.271153418905888,
298,[-35289.9   -18804.748],[0.08088516],0.44841753817585356,2.82639144827974,
299,[-18929.646  42057.19 ],[0.3204499],0.2791615335427613,1.4049029468959104,
300,[-13607.393        44.386005],[0.06700563],0.3911147422144635,2.095144277999613,
301,[-36855.574  23238.664],[0.31519356],0.18363414221142893,0.6048410897951959,
302,[-17761.246  10214.899],[0.13903485],0.21039863260495634,0.6793147050852318,
303,[-30417.588  31455.928],[0.32592973],0.26814414385999,1.2994050824322083,
304,[-14480.607   8197.982],[0.11201356],0.346134171432383,1.7691527668474158,
305,[ -804.5046 40488.688 ],[0.20851462],0.17758168771942368,0.5191137434273208,
306,[-8339.3125 48251.17  ],[0.29396382],0.3102961775368166,1.7030326186479832,
307,[-5258.4907  5906.242 ],[0.05432921],0.5605928645956358,4.187616162752822,
308,[-47327.13  10980.92],[0.30405194],0.3313535029186515,1.955927723121374,
309,[15308.63  49020.836],[0.1683188],0.3320710706187597,1.7455952864912427,
310,[-34690.68   45965.883],[0.4565892],0.22682705876960702,1.0025392843994434,
311,[-40446.984  13226.18 ],[0.27702242],0.29568880180619544,1.527127488757851,
312,[-47832.656  20904.611],[0.36977816],0.26867888813712243,1.3433367761581732,
313,[-8916.926 38946.586],[0.24448931],0.2500866415409526,1.0641875552238684,
314,[ 4755.309 35618.227],[0.15348063],0.3754603766276898,2.196997890822237,
315,[-37395.484   9645.301],[0.23958749],0.30937757417908146,1.6231342710321082,
316,[-13003.552  10180.606],[0.11442155],0.4005689068310792,2.378843328302046,
317,[-23333.783  47357.582],[0.38282567],0.2877928891492978,1.5508028233281244,
318,[-11073.222  36129.363],[0.24071562],0.11865342463234264,0.2386600152448133,
319,[-46238.707  40631.586],[0.50993073],0.20882718402962358,0.87121413654897,
320,[-38815.957   -7324.6357],[0.15678215],0.3527279868462769,1.9472031116638184,
321,[-37287.074    6335.6597],[0.22128771],0.2962890937269802,1.463757723358175,
322,[-27237.27     6158.7817],[0.16709824],0.33143707079622653,1.737363792780624,
323,[-10614.3545  47079.13  ],[0.30045423],0.31845507108560184,1.8003434169530919,
324,[-31872.373 -17168.883],[0.07237434],0.11508371989408755,0.1826643017483069,
325,[-12268.635  24423.467],[0.18379086],0.35780042861972317,2.0613308199679543,
326,[-3960.155 42755.67 ],[0.2381962],0.28321882980577456,1.3564520375682523,
327,[-11162.154  47372.945],[0.30552894],0.3046685059368205,1.655657149724488,
328,[ 1521.4336 16113.796 ],[0.07177042],0.2911654055835245,1.170791858996332,
329,[-18644.066  18628.766],[0.1867235],0.38688219472097146,2.4180415098156467,
330,[-31668.537   8779.874],[0.20432189],0.34575241054586725,1.9629293997041928,
331,[-23811.627  20682.977],[0.22556204],0.3295465569460632,1.8190685055271683,
332,[-5870.3784 32652.451 ],[0.1932649],0.39629568206411087,2.553719635368243,
333,[-15040.34  50432.62],[0.3481891],0.3389375225164855,2.105409146176694,
334,[-50756.523   5447.085],[0.2919607],0.17973442431280529,0.5708282131585534,
335,[-17639.75     7876.8486],[0.12626293],0.36944183964808724,2.0586316054216804,
336,[-6180.3623 16862.504 ],[0.11365242],0.4192459677609177,2.6021845663192718,
337,[30231.775 49706.496],[0.09589055],0.38949845078721756,2.18656528369638,
338,[-49884.57   27952.354],[0.43429944],0.2124340304162713,0.8692995418270741,
339,[-50108.438    7715.4985],[0.30131006],0.29837906556331817,1.5829888069442724,
340,[-6847.4985 47373.52  ],[0.2803482],0.22330361097592338,0.8725332023063764,
341,[-36539.945  21347.379],[0.3015897],0.3220221708844178,1.8443739565183892,
342,[-36808.17   30907.438],[0.36286268],0.3096741509516819,1.7761407069507502,
343,[-7158.7607 48225.58  ],[0.2869726],0.2875701554037069,1.4539598336313164,
344,[-32536.74   13289.888],[0.23320211],0.22666614295987714,0.8648853800594968,
345,[-12765.698  14020.309],[0.13276316],0.3406334811922787,1.7625219305466362,
346,[-13290.556  13556.022],[0.13308065],0.33595789893012823,1.71457402284743,
