step,context,action,reward1,reward2,alpha
58,[-35134.49   44269.582],[0.4462521],0.25095644878754975,1.219449790072082,
59,[-28629.248  35198.48 ],[0.33758077],0.36623603383802794,2.4437867515038962,
60,[-35692.79     5922.5737],[0.21030349],0.20182252326252603,0.6739260771669563,
61,[11410.56  50138.145],[0.19473298],0.27699731060504784,1.2478828629134464,
62,[-41077.6   46158.28],[0.513217],0.24842153057716423,1.2352721025239435,
63,[-1481.0211 49446.594 ],[0.26074445],0.4113251547242597,2.9165983032626452,
64,[-44670.     37088.746],[0.4649191],0.2851532505596385,1.5902170229365717,
65,[-17653.975  25591.35 ],[0.21895319],0.2593833338616692,1.1213807361463002,
66,[-16451.48   38607.875],[0.28450313],0.39675865550159145,2.763460667930425,
67,[-23518.139  29417.982],[0.27232894],0.3880308724275884,2.6211961623968616,
68,[-43157.496  48423.535],[0.5583571],0.23071190555857551,1.0845504698345692,
69,[-37588.477  13393.886],[0.26210064],0.2962330656354336,1.5144011981865064,
70,[-4647.957 40234.38 ],[0.2277232],0.31496425505271797,1.6635748309027694,
71,[-5740.8774  7460.4453],[0.06377079],0.6497604889957845,5.744337624984539,
72,[-4347.832 14971.135],[0.09469615],0.5075311251408221,3.706140550716985,
73,[-28494.422  31565.531],[0.314753],0.2945697308282804,1.5553172142589002,
74,[-38313.766  22631.186],[0.319772],0.3632093531217171,2.3750043043590656,
75,[-8981.229 29746.242],[0.19457774],0.3401671605117928,1.8848156073488844,
76,[16733.607 32538.73 ],[0.07773089],0.3418825557512482,1.6342530109306015,
77,[-17683.158   -1703.2046],[0.07841351],0.4382313918848779,2.688386676675239,
