step,context,action,reward1,reward2,alpha
0,[-30271.771  37903.69 ],[0.8652886],1.4772993536350623,49.00668731160214,
1,[-24530.547  34725.01 ],[2.0905097],2.2322612729527314,116.11731308465248,
2,[-41414.504  29358.074],[2.2272227],2.211753022368009,111.07863917370909,
3,[-8615.16  42789.395],[2.328227],2.336456434317177,121.02927795419613,
4,[-39185.668  42586.598],[2.155583],2.152753844518626,106.76409119244046,
5,[-11672.679  48430.277],[0.8555324],1.6145279451122059,58.4010317907496,
6,[-30982.45    -6316.8784],[0.6129943],2.3187202936719538,111.97053726000921,
7,[-5958.7573 33428.742 ],[1.4832395],1.5309342126134355,56.827752274191916,
8,[-24564.232  41883.03 ],[1.7056233],1.937239298777326,90.87885166686571,
9,[-37098.27    7859.476],[2.2685354],2.384575369137522,127.92147488161802,
10,[-13925.992  19421.342],[2.0171287],2.411159413850141,136.9882582783281,
11,[-31252.654  25216.176],[1.7375885],1.997161570951123,96.44581760709117,
12,[-26487.242  16309.023],[2.0808644],2.3460506922810644,128.46535712465376,
13,[-14114.38   22010.838],[1.9916129],2.3604677903840616,131.72036567584811,
14,[-39008.01     6894.4453],[2.0935555],2.324789369589581,125.88532953318901,
15,[-18681.252  10543.065],[1.6264393],1.9297877254855862,90.38985896056394,
16,[-2658.0017 16053.61  ],[1.4249285],1.5428500828865133,57.623311542051766,
17,[-28364.71   37951.098],[1.0616949],1.3251566838950264,40.989897553997714,
18,[-29127.6    38960.406],[1.2114853],0.6157563050898253,9.026129240278392,
19,[-11142.613  37955.887],[0.8491165],1.8040319913646246,72.81250838327006,
20,[-43121.613   5312.229],[1.0054718],1.7338858018294538,69.5187077978699,
21,[-9623.3955 42112.438 ],[1.3086375],0.6072011087866834,8.865209012919294,
22,[-17105.195   -6404.0874],[2.2318594],3.1806422190298,229.48195259052025,
23,[-37183.047  18740.736],[1.9796337],2.1971257753129394,114.28664181575003,
24,[-47597.414 -17292.273],[2.382141],2.5695468160337125,144.2481250744212,
25,[-38365.387  28093.371],[2.3427634],2.243513431383539,111.16536352191282,
26,[-5977.2617 18930.547 ],[1.5705898],1.777400292428732,76.71031195760236,
27,[-33446.17   24765.129],[1.4113964],1.4573234572139642,51.3749624949313,
28,[-31442.035  35060.18 ],[2.147686],2.2136168228492434,113.06448557976252,
29,[-46222.832  21957.477],[2.5227723],2.2163160347234085,102.53984167662729,
30,[-9694.403 47274.94 ],[2.8075595],2.1428786697980224,83.45822741420274,
31,[-21759.53     6987.6284],[2.7620537],2.422033247220081,109.63394410419464,
32,[-37088.984  25901.55 ],[2.5442314],2.237295190634504,103.64983715647496,
33,[-32757.184  12173.333],[2.0370207],2.304886492811715,124.81122703921831,
34,[-14270.992    5946.4634],[1.9723537],2.608159624666409,161.21869465503417,
35,[-20938.66   47669.375],[2.133302],2.1994264246205013,111.91362394328294,
36,[-31530.24    -1202.0165],[2.250888],2.5588061249762255,147.9076451562243,
37,[-30657.305  10140.999],[3.1415927],1.778373653130891,31.636028384852818,
38,[-8362.015 10162.766],[3.1415927],1.778147368128762,31.636064744673508,
39,[-9463.437 31546.814],[3.1415927],1.7784505616858528,31.636045982603104,
40,[-33061.324  28369.719],[2.6230845],2.219903742615954,98.81504007940035,
41,[-45902.36   22301.805],[3.013044],1.9272945727979578,56.140248021392544,
42,[-6228.8916  8181.6855],[2.5619218],2.9411488187159933,177.92218361587706,
43,[-29710.564  46228.55 ],[1.8840648],2.056144557704439,101.14698583328743,
44,[-32083.863  43218.33 ],[1.1236705],0.8633619025445011,17.556606351460363,
45,[-17644.64   41704.492],[0.7020545],1.623014992311869,56.562233236473084,
46,[-28867.516   6274.029],[0.50990325],1.9585248826918258,76.6247870793457,
47,[-36313.855   -8021.9883],[0.37640154],1.9556356445678484,71.36918267708573,
48,[-44723.242  10488.21 ],[0.],1.7781689638415707,31.622781538524944,
49,[-37980.312  23264.717],[0.],1.778306100948373,31.622772169171384,
50,[-21409.352  48235.92 ],[0.],1.778356589094044,31.622858952099186,
51,[-46551.875   8923.558],[0.64131963],1.6614531431559942,58.08080021764435,
52,[-5850.4927 47735.8   ],[0.66298014],1.7053526309871143,61.65144173901058,
53,[-22137.025  15569.518],[1.1077911],1.8456003452100953,80.08068964934948,
54,[-49936.066  45303.504],[0.8774713],0.8501225070427516,16.27586534142367,
55,[23721.045 34306.277],[1.3516757],2.3570709715487608,133.9280404213437,
56,[ 2421.541 17876.96 ],[1.1809105],2.4557384725399634,143.13160862061522,
57,[-50134.887  27040.432],[2.3572805],2.1948793263221207,105.98596381572501,
58,[-42808.664  13805.46 ],[2.0779195],2.242330407124393,117.41962173858481,
59,[-5263.232 16131.608],[2.054824],2.6491380920628287,164.45054477487736,
60,[-23777.627  15749.782],[1.8941257],2.247956681596269,120.79804274414646,
61,[-15571.613    4336.7744],[1.2981555],2.017257429087499,97.70629249855936,
62,[-44571.664  38447.496],[0.41590542],0.9804135044150019,18.338128261431876,
63,[-7636.9463 18931.64  ],[0.414632],2.067943771592027,81.53256311309075,
64,[-18102.291  22524.682],[1.1141071],1.7721323112216747,73.88107647456033,
65,[-7704.55 37069.19],[1.513429],1.6490416221508515,65.9836848150299,
66,[-32050.951  17611.605],[0.7893833],1.8010645645466692,71.47277133420364,
67,[-26191.146   7143.276],[0.],1.7782982944106434,31.62282922239075,
68,[-34710.152   6718.97 ],[0.05860694],1.6336887912425906,35.910298355691054,
69,[-40158.074 -29121.781],[1.1164554],2.815648969197564,186.575789348821,
70,[-6094.016 24355.201],[0.7248234],2.1954960064055813,104.23803724667292,
71,[22877.672 39736.75 ],[0.],1.7784858593250588,31.622765547618066,
72,[-25767.998  13554.35 ],[0.3324814],1.5647216988424641,44.459684500095996,
73,[-46566.766  36749.363],[0.],1.778400545411407,31.62284632481215,
74,[-16106.944  12461.006],[0.48330227],2.097986102888936,86.83876723589734,
75,[-40549.84   10036.981],[0.40448824],1.4630818695328978,40.57396869983581,
76,[-42746.707  46786.918],[0.5177731],0.674499237570297,9.120675567882364,
