step,context,action,reward1,reward2,alpha
69,[-31376.475  32997.344],[0.3413197],0.3201056801617885,1.8724773171928715,
70,[-38330.742  11497.83 ],[0.2546735],0.39681190846066516,2.7021893703013204,
71,[-32492.223    7737.8716],[0.20203693],0.4407603577744811,3.1856558390675396,
72,[-44055.97   14330.951],[0.30446038],0.3429197713234726,2.0965973471076063,
73,[-24353.783  17873.7  ],[0.21390747],0.35130389547246915,2.047786248325546,
74,[-22185.059  47268.78 ],[0.37409917],0.3501206910717689,2.2828682490257286,
75,[-11486.402  29707.66 ],[0.20749809],0.38930769687597894,2.496587971277587,
76,[-40842.24   34487.684],[0.4148689],0.35942467848083887,2.4618399076771347,
77,[-40713.156    1473.9528],[0.21220645],0.473022534222159,3.7016248046123827,
78,[-33295.14  -10201.955],[0.11432237],0.26611736552975557,1.0495749580722553,
79,[-47829.906  12930.191],[0.31856817],0.3735078079732899,2.5103245258325333,
80,[16665.5  38074.12],[0.10509564],0.5055494627383829,3.7373665549870543,
81,[-26157.564  -4228.453],[0.10761752],0.5176238916830977,3.9371742265733887,
82,[-19717.598  12188.516],[0.15955034],0.3886267213261986,2.369625354708229,
83,[-5574.743   5943.3774],[0.05639026],0.447057649105105,2.6756680388878076,
84,[-47084.773  11868.783],[0.30778807],0.35381564069552834,2.2346768149430636,
85,[10927.216 32440.252],[0.10546946],0.5298528530835613,4.109765747607895,
86,[-8887.089 47868.45 ],[0.29483807],0.3324568346567917,1.9556997674461507,
87,[-42547.97  -31050.959],[0.05678917],0.46973443324520914,2.9556546644818034,
88,[ 8837.762 41177.633],[0.16105431],0.38349119525618625,2.312464948341195,
89,[-35877.46   27011.148],[0.33173367],0.3641091640027511,2.4066788478937426,
90,[-34426.504    5825.0396],[0.20198056],0.46224890703050864,3.5042690010504387,
91,[-19116.87  49285.84],[0.36717626],0.3425952788260418,2.1771963848424063,
92,[-10741.21  35826.37],[0.23670472],0.37530337999989605,2.380180212494846,
93,[ 1226.4828 41957.88  ],[0.20471023],0.4399919212388529,3.181972720171383,
94,[10108.983 25900.523],[0.07763491],0.3628196731410062,1.8394983147956727,
95,[14975.377 25453.193],[0.0519641],0.5519578629080106,4.037597979893964,
96,[-12162.079  35285.09 ],[0.24144508],0.39360136936766754,2.6295366680021255,
97,[-41173.58    -8059.8965],[0.16588165],0.4040988122407499,2.579261654038259,
98,[-49922.13  35565.48],[0.49588612],0.373962096335884,2.772844900995262,
99,[-15596.695  32216.861],[0.24349912],0.3890921557722537,2.576283924313967,
100,[-15797.617   8292.851],[0.11979419],0.4507325403152181,3.034193078412788,
101,[ 3182.8118 43018.855 ],[0.19989507],0.4474719419032406,3.276092386375476,
102,[-45148.516  40792.86 ],[0.49947554],0.4010547052993488,3.197705978142257,
103,[-14603.334  32529.834],[0.23977734],0.3825210554169436,2.484078847506917,
104,[-46971.195  23788.94 ],[0.38290203],0.3499183852451954,2.2924050691815108,
105,[-38951.785  49663.664],[0.524995],0.384428715631554,2.972187326881562,
106,[-42542.793  31383.008],[0.4046702],0.37145149483002676,2.6151399670509474,
107,[-32391.25  40565.44],[0.39841652],0.2972248556713768,1.6699128350735812,
108,[-6845.782 20681.164],[0.13590744],0.4900816019513599,3.66585205473274,
109,[-25635.596  14968.916],[0.20447288],0.36250935499892767,2.1597353839076447,
110,[-13104.087  30302.912],[0.21952876],0.36275050216093946,2.190787259283208,
111,[-36732.805  30581.307],[0.36027923],0.3017105005342502,1.6818491842246779,
112,[-39714.086  15338.195],[0.28515851],0.23487005241696976,0.9681904049858583,
113,[ 2926.738 23055.812],[0.09829714],0.5734520096514256,4.759787872331222,
114,[-13696.99   25837.352],[0.19880858],0.3541236993797817,2.0488745554564844,
115,[-26979.281  27067.121],[0.27927768],0.25771734046515077,1.1613377808728533,
116,[-11255.923   6815.069],[0.08881765],0.42416283074929806,2.5642496718635117,
117,[29962.56  45433.504],[0.07617917],0.0706683842233431,0.06947144092657528,
118,[-12506.586  24148.957],[0.18294679],0.4734070478113131,3.6069380167764034,
119,[-35899.176  10064.195],[0.23380575],0.238098191246921,0.9575335735497602,
120,[-49677.566  39805.47 ],[0.5355864],0.16528460146652774,0.5524730330384006,
121,[-11943.82   44934.137],[0.29547438],0.3487319694269369,2.1509894422201805,
122,[-24139.633  20680.174],[0.22734906],0.3250376064615669,1.773423419957657,
123,[-42025.81   40465.926],[0.47050846],0.3402249428552398,2.272594029788855,
124,[-31442.547  45597.387],[0.42772782],0.3297364273062237,2.085420212298183,
125,[-25815.297  44475.09 ],[0.37964553],0.35859311708470476,2.4047789849880483,
126,[-7602.1763 44781.56  ],[0.26932457],0.3644639801611118,2.3076602401546618,
127,[-7009.7505 46380.64  ],[0.27523226],0.3371300113709401,1.982448546812738,
128,[-41703.31   23655.602],[0.3477342],0.28540444710494545,1.4939891718930638,
129,[-33700.055  21275.852],[0.2848074],0.10240049209790172,0.18388340125311362,
130,[-30342.848 -12372.458],[0.08859427],0.1972077485798514,0.5543804176850553,
131,[-36878.07   13346.965],[0.2569707],0.3859571569724424,2.563060060950678,
132,[-6385.8916 31871.209 ],[0.19194256],0.37932624695062034,2.3354612938666164,
133,[-39723.223  28176.895],[0.3642413],0.2715303480267343,1.365257980962125,
134,[-45761.54  -31594.545],[0.06925119],0.507064688343725,3.5357446485860264,
135,[-21384.934  13429.098],[0.17355882],0.4447095736038085,3.1524335412282287,
136,[-24833.117  27799.596],[0.27075967],0.3620690278532192,2.2802898177343405,
137,[-22294.064  38835.02 ],[0.32099727],0.3482322889263909,2.1857481685104827,
138,[-28069.545    6922.6196],[0.17480288],0.38378018732908786,2.351456519858872,
139,[-47355.555    2430.2524],[0.25529248],0.27738013899324293,1.3211087642909123,
140,[-23084.201  36536.87 ],[0.311937],0.33069811424893636,1.9579575508631235,
141,[23520.742 46888.027],[0.11531967],0.4076692097044903,2.46662429413888,
142,[-16280.828  37881.164],[0.280046],0.1871211962650519,0.6123835063706299,
143,[14391.356 49614.95 ],[0.17566136],0.44875875519543496,3.2183259597884986,
144,[-42664.793  24839.436],[0.36165082],0.27017924936141063,1.35054601996012,
145,[-41217.11    9597.533],[0.2603387],0.3786129253840541,2.4713534641996167,
146,[-33935.81    9478.578],[0.21972863],0.32006041727993373,1.7069764388903907,
147,[ 3589.598 34034.723],[0.15153153],0.2936421618793563,1.3392077378791647,
148,[-20818.9    32028.723],[0.27195662],0.3676786188711503,2.351324556678395,
149,[-47994.71   17865.994],[0.3507293],0.32938958141754276,1.9936784857410963,
150,[-47416.117  22361.328],[0.37644663],0.3250706759328913,1.9710034184964713,
151,[-38352.49     5274.0234],[0.22058736],0.3883916111451961,2.5163919241847013,
152,[-50047.78    9091.042],[0.3087121],0.38054843325913346,2.5864419544598674,
153,[-26356.006  18349.96 ],[0.2266877],0.3367225033301892,1.9001741754948267,
154,[-28209.713  30165.555],[0.30439684],0.34201772703220995,2.0834367615738563,
155,[-10340.471  14661.769],[0.12369446],0.35704303760912587,1.9146934012760495,
156,[-7149.5938 39879.195 ],[0.23950343],0.3150536123187716,1.6825776838518103,
157,[-35363.04   45697.035],[0.45847312],0.36746889389078635,2.63428920611318,
158,[-9167.177 12989.004],[0.10913061],0.44069713169041863,2.856970861209402,
159,[-11821.47   26301.123],[0.19084856],0.44653472005024686,3.2336925633571907,
160,[-24812.918      595.27795],[0.1257983],0.332202992441019,1.6624019852336573,
161,[-38458.258  18702.906],[0.29755178],0.22999443949165582,0.9367628796947489,
162,[-17377.617  37479.27 ],[0.28422272],0.2394998351890242,1.0059856165464192,
163,[-23172.254  40617.39 ],[0.337728],0.3025389333832087,1.665825057267584,
164,[-44125.516  48311.855],[0.563311],0.45386407681409896,4.207575270726827,
165,[-30912.107  40927.766],[0.39056575],0.31187430158989465,1.8282840799689444,
166,[-47130.176  28916.947],[0.41969052],0.3937035398787797,2.9629137612118606,
167,[-47154.195  38433.234],[0.49592704],0.41839837181279504,3.4734020236286782,
168,[-10300.8125  16757.53  ],[0.13347402],0.4996653753628384,3.795915126248525,
169,[-13222.769  18739.22 ],[0.15957771],0.2886517523315089,1.307354644736261,
170,[-38692.695  29027.838],[0.36301565],0.2838723786162655,1.4914101601098912,
171,[ 3072.3586 18730.242 ],[0.07675214],0.4623405079298568,2.9824286097206216,
172,[-33191.68   32072.031],[0.3470744],0.29796255015531764,1.628720576628652,
173,[-19986.607  49415.38 ],[0.3738961],0.33047336594101007,2.034451083131583,
174,[-6347.796 11985.011],[0.09003223],0.4523666738938176,2.9198835923319675,
175,[-8906.788 22951.445],[0.15904275],0.2895537595288416,1.3139568971799371,
176,[-2472.7634 12874.174 ],[0.07512052],0.49138962439170275,3.357605327454747,
177,[-26687.307  37548.85 ],[0.34058365],0.2916836482233751,1.5532844539329886,
178,[-50655.254 -38721.105],[0.05615799],0.8081006347154533,8.740820387973336,
179,[-40835.773  18809.059],[0.3123321],0.26560412503411623,1.2632032570105556,
180,[-23195.453    5360.9883],[0.14116369],0.4847117243837421,3.6084564400495602,
181,[-25145.03  21593.8 ],[0.23747924],0.4026548139409534,2.745478433709593,
182,[-12845.546  37887.984],[0.25984603],0.3839271315707097,2.5428646749512023,
183,[12589.197 38568.895],[0.12789753],0.5188494622403191,4.063884953138002,
184,[-19438.176  -7946.931],[0.0565403],0.3148044444608078,1.3267634420637797,
185,[-23922.895  48463.656],[0.3942376],0.3289538662881613,2.041257165046141,
186,[-29822.678  40165.945],[0.377862],0.325825079053448,1.9809180754727693,
187,[-46238.18   44091.414],[0.54350954],0.3164507906493426,2.029936878072304,
188,[-28426.627   3908.984],[0.16204882],0.4447829563977403,3.1126589881292404,
189,[-28888.6    29560.059],[0.30479786],0.34847853973623666,2.163945301534875,
190,[-5554.8564 16358.1045],[0.10787959],0.4495366135348632,2.966268238658199,
191,[13509.087 41291.004],[0.13727084],0.479012953715249,3.5064402426877725,
192,[-26707.922  10487.68 ],[0.18605271],0.4353580219744357,3.0598755731636493,
193,[-30630.627  23235.182],[0.2782282],0.2603948244125651,1.1857313365838218,
194,[-30797.525  -1352.179],[0.1458961],0.4505123205464226,3.1340088622567457,
195,[-22775.605  20697.785],[0.22051501],0.310585125088147,1.6096277994466286,
196,[-25954.455  50779.312],[0.425807],0.2722427051985596,1.4215168931919244,
197,[-29461.242  21283.38 ],[0.2597663],0.40430173044896195,2.817464184018444,
198,[ 6024.519 19120.129],[0.06327482],0.6472518795736317,5.695020241355474,
199,[-43493.03   28135.146],[0.38909984],0.31296389021848153,1.8409232848489558,
200,[-42876.203   -5073.4927],[0.18922211],0.4384767198124592,3.111589411063849,
201,[-45017.18   48616.707],[0.57584333],0.4852561166833861,4.837407643766666,
202,[-8543.464 13398.631],[0.10797293],0.4620106888363855,3.1347054832581978,
203,[-45835.04   15088.771],[0.31954592],0.37628112483732173,2.546465862793266,
204,[-23455.014  46437.45 ],[0.37705863],0.3475317102800675,2.2534123205724543,
205,[-39040.793   -2241.7812],[0.1840851],0.41687223164973375,2.79853358881841,
206,[-9595.98 34463.4 ],[0.22304139],0.3672097974628671,2.256336054022709,
207,[-46177.21  48157.91],[0.58348554],0.5018058321404378,5.184660363820966,
208,[35195.56  50842.508],[0.07706736],0.2076751202483114,0.6023449037727014,
209,[-33345.934  20409.65 ],[0.2773674],0.3299529637548799,1.9011475888688552,
210,[-28297.963  45199.32 ],[0.40189117],0.3451629077921351,2.2540564227841826,
211,[ 2588.2302 43979.06  ],[0.20824462],0.43810574864270213,3.1611108488668327,
212,[-40247.64   22436.926],[0.33079773],0.3088995766569854,1.7296087950489443,
213,[-36069.91  45291.21],[0.4610096],0.3592597231853938,2.519569269461098,
214,[-7839.205 30951.281],[0.19484662],0.3587417442345332,2.0951859999497686,
215,[-33516.32   22421.197],[0.29044506],0.14022321180032873,0.3470535981104265,
216,[-45709.273  11849.588],[0.29962355],0.3252847178110769,1.8780473801607334,
217,[-1710.726 28792.527],[0.15174513],0.33659349445687203,1.761921835911974,
218,[-44557.203  20656.705],[0.34645155],0.35145163365342424,2.2616626435515412,
219,[-10251.782  25159.414],[0.17643213],0.4769696149160686,3.6347041377441727,
220,[-29724.084  17651.668],[0.24091282],0.41337230913039374,2.9018887111339957,
221,[-36008.35   46096.684],[0.4667008],0.38657611640229206,2.927944745813362,
222,[ -556.71606 21523.387  ],[0.1086226],0.4709780568252612,3.260367391439244,
223,[-7245.393 25015.523],[0.16095726],0.235061489855618,0.8667994815089819,
224,[-5668.0674 29017.73  ],[0.17298476],0.42965256729450774,2.9385123602364454,
225,[-28857.514  48709.535],[0.43185347],0.3070483244781603,1.8142187313136104,
226,[-3942.1902 35557.17  ],[0.19803864],0.45670670682920306,3.4074176569920493,
227,[-50760.906  44885.69 ],[0.59731627],0.5439178945429128,6.126407465088973,
228,[-37049.387  45066.15 ],[0.46730837],0.34795552995119156,2.3722705889695908,
229,[-15926.803  25623.69 ],[0.21003577],0.2697103442263326,1.2009236930898488,
230,[-24327.562  41331.234],[0.3495025],0.3176655981735993,1.8529811219426444,
231,[-47191.758   -2058.7593],[0.22905791],0.32536637786864164,1.7779555137255107,
232,[-26723.074   9086.789],[0.17881651],0.4331950522517248,3.0060376132815723,
233,[-27117.66   22726.227],[0.2547234],0.40172502862778525,2.771223090449705,
234,[-37519.734  33073.44 ],[0.3817669],0.3499839812716382,2.293902612493726,
235,[-20834.19   27686.365],[0.24734196],0.4011061779650879,2.7467493465849064,
236,[-11373.363  40409.043],[0.26580068],0.3808554236701671,2.514739846013005,
237,[-15464.986    6339.3247],[0.10722379],0.4753182277996496,3.3156656781550544,
238,[-4737.6943 18268.545 ],[0.11401581],0.3576486802536398,1.8953557122568887,
239,[-37482.38  -21615.035],[0.07873664],0.5228089936538153,3.8306959928782565,
240,[-10677.69  19272.27],[0.14851329],0.44294059617339465,3.039411158559758,
241,[-28289.688   -4347.1206],[0.11902357],0.445810474653786,2.966800736671989,
242,[-50908.965   4632.175],[0.28816226],0.1998816982331875,0.7047723361169538,
243,[-29263.229  33674.105],[0.33223867],0.3342732692471548,2.0242437408953986,
244,[18189.197 36785.23 ],[0.09073934],0.5713622964545609,4.666238040192921,
245,[-26340.6    43976.535],[0.37980235],0.36129245027566054,2.4413239009738077,
246,[-6797.127 33192.777],[0.20092125],0.4170195123004438,2.848038162619103,
247,[-43742.535  40592.45 ],[0.48599726],0.35516118269412644,2.490909260944899,
248,[-26917.396    7771.3433],[0.17320485],0.38835753849074117,2.4015730798175445,
249,[-42956.324  13079.353],[0.29089233],0.24371326727907508,1.0487870218035658,
250,[-26654.238  24223.104],[0.26071852],0.37441287910284204,2.4170933537445216,
251,[-17433.998  48432.207],[0.35061958],0.35115448294482154,2.265080866285225,
252,[-11589.981  11965.299],[0.11703312],0.4388555542084433,2.8663398319440807,
253,[-43480.88   10016.108],[0.2760859],0.2674137782174928,1.2470536987521514,
254,[-40900.53   26383.848],[0.36016774],0.28301912577804594,1.4789390221825847,
255,[-8886.019 14899.862],[0.11820482],0.43995028163786987,2.884461657723532,
256,[-10293.033   9863.306],[0.09867026],0.5392851454359566,4.210301669321415,
257,[-3303.177 47642.074],[0.26049495],0.4491027560312087,3.4793732926887713,
258,[-5320.756 43882.996],[0.2513065],0.37663159567647125,2.42925902591708,
259,[-36130.023      134.61899],[0.18143478],0.38683713758878946,2.40574924259667,
260,[-22196.238  18765.377],[0.20694913],0.3052206568004393,1.5329513586699919,
261,[-34504.344  32687.902],[0.35942677],0.3131412791454461,1.8106252436677535,
262,[-37525.793  21406.664],[0.30799565],0.28063199402485595,1.4085734708836037,
263,[-39677.156  48152.68 ],[0.5171618],0.3948783139750628,3.1240405442936314,
264,[-48569.98   32052.371],[0.45463878],0.39083364189636416,2.9726111742712753,
265,[-38880.67   26635.203],[0.34850404],0.33241394207940306,2.0264239579406276,
266,[-38677.094  17240.43 ],[0.29040572],0.22928330778586936,0.9276382327590178,
267,[-39812.164  17777.734],[0.30010876],0.22098364571469173,0.8679719330223259,
268,[-50084.57     7204.6445],[0.29773593],0.37483310322337093,2.48959086801968,
269,[ 7280.9927 23472.008 ],[0.08016624],0.47565664376498984,3.1757975623068884,
270,[-10880.24     2889.5688],[0.0668926],0.5950976569725408,4.850377087778519,
271,[-5688.401 48164.504],[0.2777917],0.3569038225409595,2.2271948622627673,
272,[-17669.844  -6671.39 ],[0.05440803],0.5059228734532737,3.4112964180133294,
273,[-42241.918  31812.45 ],[0.40555087],0.3743456828145367,2.658468772932345,
274,[-41484.22   50465.582],[0.5589314],0.4220060203236229,3.6322075248476073,
275,[19955.32  31025.305],[0.0539845],0.526862671215843,3.6976250173960103,
276,[-26381.996  22496.48 ],[0.24924368],0.41353727860350065,2.9206184556850077,
277,[-24705.209  42561.234],[0.3595935],0.36017448421019893,2.3961340278125967,
278,[-33732.402  38195.72 ],[0.39113745],0.31794917755359586,1.9006040563131636,
279,[-10740.326  50742.15 ],[0.32312503],0.35385431076288637,2.2602688733971146,
280,[-25711.145    5612.4478],[0.15618008],0.1615299272804701,0.4088634829419625,
281,[-14767.906  24214.746],[0.19570082],0.39548467497272843,2.5487702712260725,
282,[-11561.993  37945.977],[0.25286078],0.3993547047725155,2.7325181073094655,
283,[-24755.988  45567.043],[0.37991866],0.3525363413208453,2.3232013115523547,
284,[-37865.23   41092.445],[0.44227156],0.33277735206104125,2.141020388054147,
285,[-22021.572  47873.   ],[0.37711877],0.34139622961125576,2.1767420429868847,
286,[-8235.0625 32828.008 ],[0.20651783],0.43477595124027896,3.1099280059160628,
287,[-46096.598  10360.589],[0.29329705],0.27513837061821556,1.3379829449412644,
288,[-39241.344  34493.633],[0.4034924],0.35407184630974065,2.373712724454031,
289,[-20689.748    -751.6968],[0.09753808],0.5470028144024006,4.325453565909627,
290,[-25749.15   25994.188],[0.26561558],0.37534306195754696,2.438768062082413,
291,[25395.168 36882.613],[0.05589695],0.5627734315126197,4.236508321338497,
292,[-29078.672  47223.016],[0.4223209],0.320310433227136,1.9616967063615007,
293,[-43520.973  42031.293],[0.4959887],0.4003415501698322,3.1832770622809745,
294,[-3938.7239 37541.203 ],[0.2089202],0.4082262717300857,2.750599914114314,
295,[-41200.72  11745.86],[0.27258816],0.3563624510734962,2.209939303665612,
296,[-33862.406  47513.645],[0.46108127],0.36326460880225037,2.575620551495922,
297,[-13382.82   24239.688],[0.18814754],0.45636050459496635,3.3671878741176573,
298,[-17024.838  27076.86 ],[0.2239102],0.3027776893772059,1.534898001790426,
299,[-44016.72  17074.7 ],[0.32065752],0.36429575759843724,2.3925836397362894,
300,[-24560.945  10541.331],[0.1751531],0.4292884549386771,2.939393972212674,
301,[-48350.504  46076.383],[0.5851347],0.49313736219044907,5.009612474374773,
302,[-36949.95   25206.117],[0.32716516],0.3683066547347676,2.45554992220242,
303,[-15406.564  13311.341],[0.14204107],0.47599715004558774,3.4828825203309535,
304,[-24535.014  36854.184],[0.32276556],0.3166287754789625,1.8086554871005074,
305,[-6939.5015 27975.736 ],[0.1740652],0.4479606394740189,3.1971381403083416,
306,[-48696.066  47872.473],[0.60656434],0.5786167703173567,6.958177227053893,
307,[-34620.125  19666.035],[0.28065288],0.2630391088746653,1.212437656517114,
308,[-17663.018  34955.918],[0.27081957],0.33516824744446927,1.9518013520840878,
309,[-41313.14   17954.127],[0.30966428],0.354998333934137,2.2536044124903505,
310,[-29362.629  15449.216],[0.22748053],0.25183701678849224,1.0644028848622473,
311,[-19475.938  42034.81 ],[0.32313555],0.375957897234126,2.5519908263713917,
312,[14975.083 37202.117],[0.1097345],0.3522409464272935,1.827389453031454,
313,[-29941.691  23138.873],[0.27352452],0.32068134803800263,1.7920950357379974,
314,[-28425.55   23546.154],[0.2670636],0.348513999582158,2.1059703390889286,
315,[-43655.094  38213.316],[0.4651518],0.3585449391958418,2.515362771706602,
316,[-17495.012  37142.863],[0.2829182],0.21955021147668322,0.8455282821206516,
317,[-20450.926  38263.953],[0.30639303],0.3480817384271408,2.1599536680246247,
318,[-36809.875  37750.754],[0.4095312],0.3360386177922507,2.1480655225048313,
319,[-50848.17   10738.284],[0.32348302],0.3895761379859921,2.7425073594298155,
320,[-31098.084   9932.96 ],[0.20647275],0.41622209291432893,2.84940608640458,
321,[17096.64 33244.54],[0.07964505],0.33783046615978607,1.6011391655274538,
322,[-16336.983  26823.336],[0.21867815],0.24125630933684497,0.9691050668746376,
323,[-19041.75   41351.953],[0.31631812],0.37650678870742926,2.5452243835377595,
324,[-24483.61  42994.92],[0.36098295],0.35921582057995116,2.3862696598361532,
325,[-12523.753  45512.887],[0.30221647],0.3679300332285448,2.4088963893203914,
326,[-40378.176   4681.501],[0.22865522],0.3259195242685773,1.7846060701841708,
327,[-44311.45  -14598.266],[0.14723815],0.45490561840633276,3.200238346463987,
328,[-6298.1074 26005.814 ],[0.1612322],0.10202391939313897,0.16328995140602076,
329,[-32052.238 -10369.885],[0.10657079],0.48463529147591805,3.4412581594012486,
330,[-9457.799 49045.906],[0.30504262],0.36186125066402536,2.3338849552141987,
331,[-22030.041  13660.606],[0.17800191],0.4620356985034701,3.4154571499933,
332,[-24000.678  32456.219],[0.29327613],0.28192239145471953,1.4040002731459909,
333,[-36692.07  46983.87],[0.48000103],0.3775023352476666,2.809003081656377,
334,[-27802.979   9661.511],[0.18753216],0.4245047523874284,2.913988306302284,
335,[-42379.777  23520.336],[0.35121995],0.2801145853217192,1.442028206236185,
336,[-41118.26   34027.883],[0.4135125],0.3618071185785503,2.4938962849712114,
337,[-2233.5679 49195.746 ],[0.263318],0.4400377639931664,3.348413095646533,
338,[-23480.975  47214.23 ],[0.38252214],0.341964125059608,2.1924687905627027,
339,[-20732.426  31446.389],[0.2680232],0.385674420336911,2.581280798261613,
340,[-50428.008  18197.365],[0.3691564],0.22537576846924534,0.9440705936490762,
341,[-32862.79   38139.832],[0.38480672],0.3139955505845122,1.849703232725376,
342,[-8976.099 31336.125],[0.20269038],0.4079240627290683,2.729116303223647,
343,[-21636.314  10962.499],[0.16290972],0.3088837567289724,1.5021319510459457,
344,[-20170.11   40668.516],[0.31907448],0.3700507519165831,2.4623082032715713,
345,[-45025.86   43021.074],[0.52000713],0.3520370984193611,2.4889850042114023,
346,[-25374.19  -14854.476],[0.0526598],0.657452981045512,5.736042845386826,
